Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level
ELEC,Elizabethtown College - Parking Lot 2,699 E College Ave,,Elizabethtown,PA,17022,,717-361-1000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.15127,-76.592719,2022-10-11,156261,2023-02-14 15:54:11 UTC,P,,,2020-05-08,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,
ELEC,Elizabethtown College - Parking Lot 7,5 Kiwanis Blvd,,Elizabethtown,PA,17022,,717-361-1000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.154222,-76.591176,2023-01-10,156262,2023-02-14 15:54:11 UTC,P,,,2020-05-08,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,
ELEC,East Chestnut Street Mennonite Meetinghouse,432 E Chestnut St,,Lancaster,PA,17602,,717-392-3092,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.04168,-76.296417,2022-10-11,156269,2023-02-14 15:54:11 UTC,P,,,2020-05-08,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,DENVER BOROUGH MAIN STREET,341 Cherry St,,Denver,PA,17517,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.232552,-76.135433,2023-02-27,156299,2023-02-27 23:21:22 UTC,,,,2020-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,VILLANOVA ITHAN GARAGE 2,800 Lancaster Ave I-1 garage off of Ithan Ave,,Villanova,PA,19010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.032784,-75.340254,2023-02-27,156814,2023-02-27 23:21:35 UTC,,,,2020-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BDN - 555 LANCASTER 1,555 Lancaster Ave,,Radnor,PA,19087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.04162,-75.36861,2023-02-27,156815,2023-02-27 23:20:59 UTC,,,,2020-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The Residences,100 Adios Dr,,Washington,PA,15301,,724-993-4665,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.216234,-80.199718,2022-10-11,157951,2023-02-14 15:54:11 UTC,P,,,2020-05-15,,,,,J1772 TESLA,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,
ELEC,Legrand,168 Georgetown Rd,,Canonsburg,PA,15317,,724-597-7800,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,40.303789,-80.137934,2023-01-10,157953,2023-02-14 15:54:11 UTC,P,,,2020-05-15,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,,,,,,,,,,,false,,,,
ELEC,Wawa - Tesla Supercharger,3620 Street Road,,Bensalem,PA,19020,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.125289,-74.96407,2022-10-03,157974,2022-12-01 17:40:26 UTC,P,,,2020-05-22,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,
ELEC,WERKS EVC#1 WERKS PLAZA,3367 US-6,,Tunkhannock,PA,18657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.552236,-75.910397,2023-02-27,158557,2023-02-27 23:21:51 UTC,,,,2020-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WARWICK TWNSHIP TOWNSHIP GREEN1,1733 Twp Green,,Jamison,PA,18929,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.24885,-75.09654,2023-02-27,158624,2023-02-27 23:21:46 UTC,,,,2020-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OTTO'S BMW-MINI DC FAST CHARGER,1275 Wilmington Pike,,West Chester,PA,19382,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.908325,-75.568565,2023-02-27,162528,2023-02-27 23:21:36 UTC,,,,2020-06-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Red Run Mennonite Church,987 Martin Church Rd,,Denver,PA,17517,,717-669-6580,E,,Public,6am-10pm daily,,,,,,4,,,Non-Networked,,GPS,40.179997,-76.070655,2022-10-11,163559,2023-02-14 15:54:11 UTC,P,,,2019-06-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,SOLAR,false,,,,
ELEC,Tree Pittsburgh,32 62nd St,,Pittsburgh,PA,15201,,412-781-8733,E,,Public,8am-5pm M-F,A Cash Checks D Debit M V,,,,,2,,,Non-Networked,,200-8,40.487825,-79.937709,2022-11-10,163565,2023-02-14 15:54:11 UTC,P,,,2020-03-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,PNC BANK 2PNC STATION 2,620 Liberty Ave,,Pittsburgh,PA,15222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.441993,-80.000716,2023-02-27,163610,2023-02-27 23:20:26 UTC,,,,2020-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Exida.com,80 N Main Street,,Sellersville,PA,18960,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.358638,-75.309649,2023-02-28,163943,2023-02-28 00:23:02 UTC,,,,2020-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rittenhouse Parking Garage,2000 Walnut Street,,Philadelphia,PA,19103,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,39.950438,-75.174115,2023-02-28,163944,2023-02-28 00:23:04 UTC,,,,2020-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PPM NETWORK LINCOLN HOTEL,2277 Lincoln Hwy,,Bensalem,PA,19053,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.120099,-74.978527,2023-02-27,164053,2023-02-27 23:22:11 UTC,,,,2020-07-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,New Stanton Service Plaza (Milepost 77.6 WB),734 New Stanton Service Plaza,This charger is under repair. The ||charger is able to start to charge with ||the Blink Card.||,Hunker,PA,15639,,888-998-2546,E,,Public,,,,,,,1,1,,Blink Network,http://www.blinkcharging.com/,GPS,40.207322,-79.566135,2023-02-27,164196,2023-02-27 22:58:07 UTC,,,,2020-07-14,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,BDN - SOUTHPOINT 1 2,1160 W Swedesford Rd,,Berwyn,PA,19312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.06058,-75.465139,2023-02-27,164244,2023-02-27 23:10:42 UTC,,,,2020-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Edgewater Apartments,2323 Race Street,,Philadelphia,PA,19103,,800-663-5633,E,,Public,,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,39.958623,-75.178107,2023-02-27,164263,2023-02-27 23:03:30 UTC,,,,2019-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$3.00/Hr Variable Parking Fee, $0.30/kWh Energy Fee",,,,,,,,,,,,,,
ELEC,Burkentine Builders Stations,"1454 Baltimore St 
Suite A",,Hanover,PA,17331,,800-663-5633,E,,Public,,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,39.769337,-76.959928,2023-02-27,164443,2023-02-27 23:01:40 UTC,,,,2020-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$15.00/Hr Variable Parking Fee,,,,,,,,,,,,,,
ELEC,Raccoon Creek State Park,3000 PA-18,,Hookstown,PA,15050,,724-899-2200,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.50353,-80.42473,2022-08-10,164468,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Kinzua State Park,296 Viaduct Rd,,Kane,PA,16735,,814-778-5467,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.75953,-78.58702,2022-10-11,164469,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Oil Creek State Park,305 State Park Rd,,Oil City,PA,16301,,814-676-5915,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.51544,-79.68097,2022-08-10,164470,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Moraine State Park,118 N Shore Dr,,Portersville,PA,16051,,724-368-8811,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.97428,-80.1282,2022-10-11,164471,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Bald Eagle State Park,149 Main Park Rd,,Howard,PA,16841,,814-625-2775,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,41.03464,-77.65112,2022-08-10,164472,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Black Moshannon State Park,4216 Beaver Rd,,Philipsburg,PA,16866,,814-342-5960,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.914583689042516,-78.06129882278444,2022-10-11,164473,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Greenwood Furnace State Park,15795 Greenwood Rd,,Huntingdon,PA,16652,,814-667-1800,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.65047,-77.75439,2022-10-11,164474,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Prince Gallitzin State Park,966 Marina Rd,,Patton,PA,16668,,814-674-1000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.65124,-78.55522,2022-11-10,164475,2023-02-14 15:54:11 UTC,SG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,WSPT HORSHAM 200 GIBRALTAR,200 Gibraltar Rd,,Horsham,PA,19044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.173189,-75.13342,2023-02-27,164530,2023-02-27 23:21:46 UTC,,,,2020-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WSPT HORSHAM 5 WALNUT,5 Walnut Grove Dr,,Horsham,PA,19044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.16715,-75.140746,2023-02-27,164532,2023-02-27 23:21:41 UTC,,,,2020-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WSPT HORSHAM 455 BCD,455 Business Center Dr,,Horsham,PA,19044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.169035,-75.150901,2023-02-27,164588,2023-02-27 23:21:46 UTC,,,,2020-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Audi Fort Washington,428 Pennsylvania Ave,Chargers under repair||,Fort Washington,PA,19034,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.15612,-75.19277,2023-02-27,164653,2023-02-27 22:59:37 UTC,,,,2020-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,Impark - Health Center Garage,426 Curie Blvd,Employee Monthly Parking Garage.||,Philadelphia,PA,19104,,888-998-2546,E,,Public,,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,39.947906,-75.197093,2023-02-27,164756,2023-02-27 23:00:28 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,Harrisburg International Airport Cell Phone Parking Lot,1 Terminal Drive,Cell Phone Lot||,Middletown,PA,17057,,888-998-2546,E,,Public,,,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,40.196711,-76.761549,2023-02-27,164770,2023-02-27 22:58:00 UTC,,,,2020-08-01,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,Washington Giant Eagle - Tesla Supercharger,331 Washington Road,,Washington,PA,15301,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.1873,-80.2294,2022-10-03,165122,2022-12-01 17:40:26 UTC,P,,,2020-08-03,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,
ELEC,Ambler Beverage Exchange,239 E Butler Ave,,Ambler,PA,19002,,267-470-4854,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.156822,-75.218195,2022-10-11,165145,2023-02-14 15:54:11 UTC,P,,,2020-07-31,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,false,,,,
ELEC,WEST GOSHEN STATION 1,466 N 5 Points Rd,,West Chester,PA,19380,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.973623,-75.582292,2023-02-27,165787,2023-02-27 23:22:58 UTC,,,,2020-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sam's Auto,350C S 7th St,,Akron,PA,17501,,717-203-4350,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.149533,-76.20899,2022-10-11,166447,2023-02-14 15:54:11 UTC,P,,,2018-12-18,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Fifth Avenue Place,120 5th Ave,,Pittsburgh,PA,15222,,412-456-7800,E,,Public,"6am-11pm M-F, 7am-11pm Sat",,,,,,6,,,Non-Networked,,GPS,40.442327,-80.002465,2022-11-10,166448,2023-02-14 15:54:11 UTC,P,,,2019-04-30,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Lansdale Borough Hall,110 Courtland St,,Lansdale,PA,19446,,215-368-1691,E,,Public - Credit card at all times,24 hours daily,CREDIT,,,,,2,,,Non-Networked,,200-9,40.241595,-75.285603,2022-08-10,166449,2023-02-14 15:54:11 UTC,LG,,,2019-06-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Lansdale Electric Plant,649 W Ninth St,,Lansdale,PA,19447,,215-368-1691,E,,Public - Credit card at all times,24 hours daily,CREDIT,,,,,2,,,Non-Networked,,200-9,40.255889,-75.285432,2022-08-10,166450,2023-02-14 15:54:11 UTC,LG,,,2019-06-13,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Susquahanna Lot,304 W Main St,,Lansdale,PA,19448,,215-368-1691,E,,Public - Credit card at all times,24 hours daily,CREDIT,,,,,2,,,Non-Networked,,200-9,40.243245,-75.286868,2022-08-10,166451,2023-02-14 15:54:11 UTC,LG,,,2019-06-14,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Madison Lansdale Station Apartments Lansdale,325 Madison St,,Lansdale,PA,19449,,215-368-1691,E,,Public - Credit card at all times,24 hours daily,CREDIT,,,,,2,,,Non-Networked,,200-8,40.243554,-75.285602,2022-08-10,166452,2023-02-14 15:54:11 UTC,LG,,,2019-06-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Vine St Lot,50 Susquehanna Ave,,Lansdale,PA,19450,,215-368-1691,E,,Public - Credit card at all times,24 hours daily,CREDIT,,,,,2,,,Non-Networked,,200-9,40.242149,-75.287928,2022-08-10,166453,2023-02-14 15:54:11 UTC,LG,,,2019-06-16,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Camp Hebron,957 Camp Hebron Rd,,Halifax,PA,17032,,717-896-3441,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.4358444,-76.8925421,2021-02-15,166454,2022-09-19 22:42:05 UTC,P,,,2019-04-03,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Autobahn Speedway,1001 Bosler Ave,,Lemoyne,PA,17043,,717-695-4000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.23863,-76.906007,2022-08-10,166455,2023-02-14 15:54:11 UTC,P,,,2019-03-26,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Colonel Denning State Park,1599 Doubling Gap Rd,,Newville,PA,17241,,717-776-5272,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.2808157344758,-77.41841312499236,2023-01-10,166456,2023-02-14 15:54:11 UTC,SG,,,2019-08-23,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,French Creek State Park,843 Park Rd,,Elverson,PA,19520,,610-582-9680,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.198245,-75.792986,2023-01-10,166458,2023-02-14 15:54:11 UTC,SG,,,2019-08-02,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Dickinson College,272 W High St,,Carlisle,PA,17013,,717-243-5121,E,,Public,8am-5pm M-F college use only; open to public at all other times,,,,,,2,,,Non-Networked,,200-9,40.201647,-77.196256,2022-11-10,166462,2023-02-14 15:54:11 UTC,P,,,2019-12-09,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,true,,,,
ELEC,Dickinson College,360 W Louther St,,Carlisle,PA,17013,,717-243-5121,E,,Public,8am-5pm M-F college use only; open to public at all other times,,,,,,2,,,Non-Networked,,200-8,40.203591,-77.197902,2022-11-10,166463,2023-02-14 15:54:11 UTC,P,,,2019-12-09,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,true,,,,
ELEC,Dickinson College,380 W North St,,Carlisle,PA,17013,,717-243-5121,E,,Public,Permit required; 8am-5pm M-F college use only; open to public at all other times,,,,,,2,,,Non-Networked,,200-9,40.204917,-77.198371,2023-01-10,166464,2023-02-14 15:54:11 UTC,P,,,2019-12-09,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,true,,,,
ELEC,Presbyterian Village at Hollidaysburg,220 Newry St,,Holidaysburg,PA,16648,,814-693-4000,E,,Public,24 hours daily; for visitor use only,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.426036,-78.398846,2021-08-04,166465,2022-02-10 19:42:29 UTC,P,,,2019-12-10,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,true,,,,
ELEC,Tredyffrin Public Library,582 Upper Gulph Rd,,Strafford,PA,19087,,610-644-1400,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.057,-75.403,2022-08-10,166468,2023-02-14 15:54:11 UTC,LG,,,2020-01-27,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Presbyterian Senior Living - Quincy Village,6596 Orphanage Rd,,Waynesboro,PA,17268,,717-749-2300,E,,Public,24 hours daily; for guest use only,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.79683187267869,-77.58246804813233,2021-10-12,166469,2022-02-10 19:42:29 UTC,P,,,2019-12-10,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,true,,,,
ELEC,Presbyterian Senior Living - The Long Community at Highland,600 E Roseville Rd,,Lancaster,PA,17601,,717-381-4900,E,,Public,24 hours daily; for guest use only,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.07330692839348,-76.2961962566223,2021-10-12,166470,2022-02-10 19:42:29 UTC,P,,,2019-12-10,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,true,,,,
ELEC,AAA Northampton County,3914 Hecktown Rd,,Easton,PA,18045,,610-258-2371,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.697077,-75.293435,2022-08-10,166471,2023-02-14 15:54:11 UTC,P,,,2020-02-06,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Montgomery Plaza,120 E Montgomery Ave,,Ardmore,PA,19003,,610-649-4861,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.008757,-75.28563,2022-08-10,166472,2023-02-14 15:54:11 UTC,P,,,2020-03-13,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,
ELEC,J. Murray Motor Co,85 Griffith Rd,,Muncy,PA,17756,,570-546-2222,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,41.213532,-76.76742,2022-08-10,166473,2023-02-14 15:54:11 UTC,P,,,2020-01-16,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Patton Township,100 Patton Plaza,,State College,PA,16803,,814-234-0271,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.812426,-77.919717,2022-10-11,166475,2023-02-14 15:54:11 UTC,LG,,,2020-02-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Holiday Inn Mechanicsburg,5011 Louise Dr,,Mechanicsburg,PA,17055,,717-790-2540,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.20031298848541,-76.96096791534426,2022-10-11,166476,2023-02-14 15:54:11 UTC,P,,,2020-05-05,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,F&M CHARGEPOINT F&M 1,800 Buchanan Ave,,Lancaster,PA,17603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.043145,-76.320196,2023-02-27,166690,2023-02-27 23:22:08 UTC,,,,2020-09-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PPM NETWORK NESHAMINY INN 2,2345 Lincoln Hwy,,Bensalem,PA,19053,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.121104,-74.976767,2023-02-27,167142,2023-02-27 23:22:47 UTC,,,,2020-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Audi Sun Motor Imports - Service Parking,6671 Carlisle Pike,Charger #513 under repair. Charging ||only available during Dealership hours.||,Mechanicsburg,PA,17050,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.240739,-77.046916,2023-02-27,167155,2023-02-27 22:59:52 UTC,,,,2020-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,"Sheetz 352 - Bedford, PA",4354 Business 220,,Bedford,PA,15522,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.05353,-78.51045,2023-02-27,167187,2023-02-27 23:41:00 UTC,,,,2020-09-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Eurofins Lancaster Laboratories,2425 New Holland Pike,,Lancaster,PA,17601,,855-885-9571,E,,Public,,,,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,40.08481,-76.22362,2023-02-28,167190,2023-02-28 00:20:49 UTC,,,,2020-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
